tweet_id,favorite_count,retweet_count,source,retweeted_status,expanded_urls
666649482315059201,1016,557,,Original tweet,https://t.co/vXMKrJC81s
666644823164719104,215,73,,Original tweet,https://t.co/LEkZjZxESQ
666454714377183233,462,190,,Original tweet,https://t.co/uPqPeXAcua
666447344410484738,93,19,,Original tweet,https://t.co/kH60oka1HW
666437273139982337,109,41,,Original tweet,https://t.co/7LtjBS0GPK
666435652385423360,144,44,,Original tweet,https://t.co/GlFZPzqcEU
666430724426358785,285,172,,Original tweet,https://t.co/yECbFrSArM
666428276349472768,146,70,,Original tweet,https://t.co/NMQq6HIglK
666421158376562688,286,95,,Original tweet,https://t.co/YMcrXC2Y6R
666418789513326592,109,39,,Original tweet,https://t.co/qXpcwENTvn
666411507551481857,387,281,,Original tweet,https://t.co/aMCTNWO94t
666407126856765440,98,30,,Original tweet,https://t.co/LopTBkKa8h
666396247373291520,151,72,,Original tweet,https://t.co/Dc7b0E8qFE
666373753744588802,166,75,,Original tweet,https://t.co/uHXrPkUEyl
666362758909284353,684,489,,Original tweet,https://t.co/XMD9CwjEnM
666353288456101888,189,63,,Original tweet,https://t.co/tltQ5w9aUO
666345417576210432,260,128,,Original tweet,https://t.co/VFKG1vxGjB
666337882303524864,172,80,,Original tweet,https://t.co/QpRjllzWAL
666293911632134144,446,304,,Original tweet,https://t.co/IIXis0zta0
666287406224695296,130,57,,Original tweet,https://t.co/d9NcXFKwLv
666273097616637952,156,69,,Original tweet,https://t.co/ws2AMaNwPW
666268910803644416,92,32,,Original tweet,https://t.co/0yxApIikpk
666104133288665088,13047,5693,,Original tweet,https://t.co/Asgdc6kuLX
666102155909144576,69,11,,Original tweet,https://t.co/11LvqN4WLq
666099513787052032,139,56,,Original tweet,https://t.co/Ri4nMTLq5C
666094000022159362,151,65,,Original tweet,https://t.co/mnioXo3IfP
666082916733198337,100,41,,Original tweet,https://t.co/3RU6x0vHB7
666073100786774016,278,138,,Original tweet,https://t.co/Yk6GHE9tOY
666071193221509120,133,52,,Original tweet,https://t.co/ZoL8kq2XFx
666063827256086533,424,186,,Original tweet,https://t.co/RhUEAloehK
666058600524156928,103,49,,Original tweet,https://t.co/pYAJkAe76p
666057090499244032,260,116,,Original tweet,https://t.co/yWBqbrzy8O
666055525042405380,391,207,,Original tweet,https://t.co/rdivxLiqEt
666051853826850816,1077,735,,Original tweet,https://t.co/v5A4vzSDdc
666050758794694657,119,51,,Original tweet,https://t.co/fvIbQfHjIe
666049248165822465,92,37,,Original tweet,https://t.co/4B7cOc1EDq
666044226329800704,256,120,,Original tweet,https://t.co/DWnyCjf2mx
666033412701032449,105,38,,Original tweet,https://t.co/y671yMhoiR
666029285002620928,117,41,,Original tweet,https://t.co/r7mOb2m0UI
666020888022790149,2334,441,,Original tweet,https://t.co/BLDqew2Ijj
